6456	71	2122
4853	3	4878
6445	71	6461
963	132	6474
6485	66	3809
6487	153	6488
6490	146	6490
6495	58	6496
6500	216	6501
6515	21	6516
6520	158	4008
3285	146	3285
6522	176	6523
242	19	5490
6527	8	6528
6532	170	6533
6541	50	6542
6543	68	6544
6549	88	6550
2692	52	6553
2163	38	6221
6557	22	4380
6569	77	6570
6007	58	225
6588	3	3545
4218	44	6591
6593	170	6594
6609	6	4312
332	6	6610
6622	62	6623
2869	111	6625
1317	22	6627
6644	223	6486
6665	207	6666
6671	66	6672
6674	58	6409
4986	15	6675
3757	3	2415
6623	15	6622
6702	131	1573
4348	27	2247
6707	15	6708
6709	20	6710
6711	15	6712
6715	56	6715
1185	19	4151
675	8	2836
2925	86	6723
6726	229	6727
6746	170	913
6749	86	6750
6762	176	6523
6763	8	6764
6769	15	6770
1102	47	6775
33	56	33
3151	38	4611
6795	22	6796
6289	56	6289
6047	62	6769
5464	152	2895
3318	46	6296
6829	40	6830
2431	170	6842
6844	20	6845
6862	8	6863
6875	6	4808
6885	15	6886
3048	130	6894
2532	7	6895
6896	44	6897
1038	39	6904
6910	15	6911
6915	154	6916
6922	61	6923
6932	24	6933
3157	194	3156
1010	8	1243
6951	84	6952
6954	40	6955
4768	196	5712
4919	170	6967
6973	8	5026
6980	50	6981
6994	3	5440
6999	52	7000
7002	56	7002
7005	47	6994
3729	17	7010
6478	82	7020
7021	3	5114
1317	124	5655
6678	6	7027
7028	146	7028
7029	58	4718
7045	1	1191
5887	24	7048
4053	3	3031
1093	21	7061
4095	194	7063
4018	192	1856
5633	20	1791
7075	146	7075
5159	8	5158
7088	58	7089
7098	163	2274
1178	146	1178
7107	15	7108
2014	15	7112
7114	22	7115
3447	17	7117
7128	111	7129
7140	58	7141
7153	1	510
7155	47	996
3993	159	3512
4366	8	3836
6495	15	7186
1212	8	7193
7195	94	1882
6395	83	7203
7204	170	7205
2286	18	7210
7212	15	3543
4879	8	4878
7218	7	5408
7220	58	3936
3918	8	4900
7239	111	7240
5889	7	7236
305	8	6203
4912	8	2469
5061	21	4768
7270	38	7271
7284	111	7285
7287	58	7288
3634	22	1092
7295	146	7295
5272	6	2288
7302	81	7302
1779	6	3912
6500	216	7306
7312	24	7313
36	22	7318
3757	3	3758
1850	83	7320
692	3	5326
7336	121	695
7337	175	262
5411	170	7351
3993	19	7364
2851	56	2851
7379	58	7129
7381	83	2667
7396	6	7397
7401	76	7402
6486	8	2081
142	44	6396
7377	107	7405
3404	47	1055
217	58	216
7423	170	7424
6785	146	6785
7437	21	7438
6611	38	1203
7456	15	7457
7459	8	7460
7464	22	7465
2746	38	7476
7477	183	7478
7481	3	7482
7483	76	7484
7114	146	7114
7505	58	7506
4386	19	7508
7510	214	7511
6708	81	6708
7522	20	7523
7524	8	7525
7537	89	7538
3940	8	3941
7545	102	3539
7547	56	7547
1009	8	5981
7558	71	7559
1944	66	7572
7575	24	1790
2802	12	7589
7592	20	7593
4520	15	7596
6232	106	6047
7524	19	1899
455	30	3287
7623	30	7624
6207	8	6208
7629	22	4925
7634	58	7635
2365	7	7646
6132	15	7302
7652	58	7653
7667	58	7668
7673	58	7050
1567	146	1567
7681	202	1669
4308	58	7683
7704	58	7705
7710	83	1873
7715	94	6101
7726	15	7727
7736	1	2360
7740	22	1103
4846	229	7742
1839	6	7758
7762	202	7763
7790	102	7791
1381	130	7798
7799	3	4878
336	15	7801
4972	62	787
5981	3	1010
7807	214	7645
5264	32	3975
7813	3	3757
7816	100	7817
963	132	7821
427	38	5996
7270	66	7834
7837	6	5088
5501	221	277
7842	20	7843
7844	46	7845
4879	3	7848
7858	3	6169
7860	47	242
3906	40	7861
7863	211	7469
1227	227	4363
4853	8	4878
6713	202	2904
7889	76	510
4386	66	7894
4834	19	5647
7903	20	7904
768	8	2145
7537	89	7075
1133	58	7911
6611	8	5363
4902	56	4902
2828	8	5894
7928	21	7929
7930	24	7931
3451	71	4899
3627	111	7938
7942	22	7120
849	8	3907
7951	196	7952
5880	46	7958
1478	58	7983
7220	58	7995
7997	59	7998
3327	121	2909
6901	17	8009
8015	66	8016
8018	66	8019
8022	131	6187
5403	3	115
7433	14	4336
8033	44	8034
8043	40	1495
8044	8	4588
8050	47	8051
8052	8	8053
1736	3	7193
8055	76	7587
5521	17	8059
6414	12	650
6944	119	5519
3195	24	5619
6672	194	8069
3918	17	8072
8079	40	8080
5217	3	5433
8098	116	7575
8099	6	8100
8102	21	8103
8111	76	8112
1202	145	8115
8121	38	6325
5765	102	8129
8133	74	8134
8135	88	8136
5232	8	8143
1817	66	8147
8149	21	3728
8154	59	8155
8160	21	1866
8169	24	8170
7556	187	6950
8171	39	4031
8173	121	8174
1534	21	3676
8179	6	8180
8194	22	8195
3984	8	4624
8212	47	8213
3793	17	8217
6245	170	8223
8225	15	8226
4229	8	3880
8230	121	8231
2138	15	8233
8249	100	8250
8254	38	8255
3532	159	8259
4505	192	8262
8265	58	8266
8271	190	8272
8286	3	8287
8291	8	8292
8295	170	8256
8297	86	1005
242	3	8302
8309	3	8310
8311	22	8204
8317	40	7914
7815	47	6994
7523	23	8322
8327	109	8328
2753	44	8330
2845	22	8340
8347	1	8348
534	121	4533
8350	84	7927
3758	66	7900
5974	38	8352
8358	20	8359
8360	83	5617
8363	1	4466
8368	214	8369
8374	22	8375
7098	176	5278
5606	66	6175
6750	32	6749
7672	1	1226
8230	121	8390
6180	194	7126
8104	20	7833
8394	229	8395
6282	145	4611
2945	82	7020
8402	3	8403
7497	81	7497
8407	40	8408
4608	199	5508
8295	40	8416
8421	8	3076
7275	66	8036
8426	15	7649
510	17	8428
8431	170	6955
4506	66	7876
8444	58	4816
8445	58	8446
6522	176	8447
2431	170	2967
8449	38	2288
4735	32	8452
8457	233	5659
7840	46	7845
3327	121	8467
6720	8	3707
1400	121	8469
8473	24	8474
8478	201	8479
4384	12	8491
4032	8	5158
8495	197	8496
4735	38	7144
7128	56	7128
7477	86	8515
1722	170	8523
8527	58	531
8528	15	8529
3304	66	6886
8533	173	5047
6155	45	6654
8534	190	8535
8536	158	8537
3336	20	5855
8539	81	8539
8541	81	8541
8543	176	4102
8544	124	1749
4368	201	8550
8552	124	8553
8560	19	8561
8562	47	8563
8566	20	8567
6521	75	6658
3522	194	8573
8579	40	8580
8584	88	8585
400	1	8594
8302	23	4273
2156	102	2155
5198	132	116
8601	15	8602
6672	56	6672
8606	77	8607
731	8	7102
3336	20	1813
3837	8	3836
4022	81	4022
5748	47	4894
8622	81	8622
7233	196	8213
8624	24	1458
7801	143	336
1219	94	8631
8636	39	8637
8638	76	3069
6206	50	8641
8645	170	5638
8650	46	8651
8653	113	2982
8655	194	1750
8658	144	8659
8660	84	8661
6627	24	8663
8006	146	8006
8666	66	3897
4855	152	8668
6426	12	2772
8671	56	8671
6689	83	4532
5643	150	8682
5232	3	8143
8687	190	8688
8692	81	8692
8694	66	5973
8702	6	8703
8708	194	8709
8711	163	8712
8715	66	7198
237	124	1749
8716	19	8717
6609	3	1213
8728	24	4965
8731	20	8051
963	132	5904
8708	15	8737
8742	50	8743
8746	24	8233
6657	145	4492
8756	31	3001
8758	82	8759
5472	86	8760
8764	22	8765
1213	8	5343
1373	214	8776
5419	38	1558
8784	58	7029
5082	20	3125
2503	190	1299
6741	22	8793
8794	39	5619
2509	7	8795
8801	107	8802
2765	6	5747
8807	40	8808
4988	19	8561
5591	56	5591
8237	76	8815
8816	145	8817
8431	40	7351
8824	226	3529
8825	40	8826
8827	81	8827
3849	7	455
8837	216	8838
8842	15	8843
4698	116	8846
2155	191	8799
8854	201	4451
8865	176	8866
8807	170	3438
8869	83	7313
8508	83	7638
4025	17	6351
8875	17	8428
7923	170	8876
7626	170	7206
8877	44	7162
2767	8	8306
8748	1	8879
3994	7	4619
1883	30	8890
2970	84	6350
6541	50	8897
8900	143	8225
8905	15	8906
8909	15	8910
6862	3	6863
8920	227	8921
3881	8	6588
497	3	8933
2092	6	2825
8941	155	2027
8945	187	3640
1050	17	3953
8950	170	7006
8953	109	8954
3769	3	3757
8956	22	8957
8958	124	8959
4593	38	8396
1391	56	1391
4943	3	8143
6146	38	2218
8246	163	6403
6954	40	8974
6323	146	6323
2311	8	3919
8990	3	4537
7900	94	8992
8993	58	8949
6740	111	8994
8996	211	2052
8997	21	5636
7938	58	9009
4947	1	1560
9017	66	4871
9018	190	9019
4376	66	9024
2074	8	3736
4661	8	8937
9028	83	9029
9030	58	3560
9031	44	2372
5540	3	5541
9036	8	3264
5704	183	2237
9045	145	9046
9051	71	7106
1442	66	9052
9055	15	4845
2845	146	2845
8842	144	8843
9066	71	9067
6485	8	9054
9070	88	1332
9071	175	9072
9082	66	6910
7166	19	9091
9094	56	9094
7459	19	9096
192	1	3372
6675	146	6675
9100	222	9101
8037	149	8004
6306	6	9102
9103	8	7087
9105	81	9105
9103	6	6016
768	3	1243
9111	21	9112
8350	106	9113
9115	19	4459
4901	58	9117
9118	81	9118
7653	15	9121
9124	56	9124
9129	175	9130
9133	56	9133
9134	6	8788
7506	58	7505
9138	76	8815
4072	1	2666
9142	6	9143
4878	3	4853
9157	216	8838
9159	146	9159
9162	101	9163
807	31	9165
9180	8	6203
3810	102	6782
5029	194	6623
9184	66	9185
3618	111	9191
9196	6	8660
8357	123	9201
9103	6	6907
8499	6	2234
5433	8	4943
1948	22	4515
3839	83	9221
9223	15	9224
9228	216	9229
3463	8	3311
8317	170	7914
9239	58	8994
9241	1	8707
4019	6	9242
9250	131	1413
9253	58	3936
9254	22	9255
9260	121	9261
9273	190	9274
3089	8	9282
1812	116	3541
9289	3	6485
9291	192	9292
9293	83	8635
6535	58	9300
4934	8	3507
9309	210	9310
8668	152	9320
9326	212	9327
7423	40	2198
5195	77	7941
1817	160	8147
5876	40	9340
8711	176	8447
3098	58	9345
6515	19	9347
9366	71	1216
9367	1	9368
9369	22	4030
9377	38	5818
8645	170	7097
1093	24	9378
9382	58	2740
9386	107	9387
1205	8	9388
161	6	8920
9390	170	6474
9391	17	9392
9397	165	9398
8737	81	8737
9398	17	9400
4886	146	4886
8018	66	1183
8464	15	9406
9407	194	5722
9408	46	3115
9409	146	9409
5587	47	9328
9284	24	2800
5147	170	5717
1583	58	9414
5048	22	8560
9415	170	9194
7168	76	3289
6297	8	9422
5089	32	5849
6442	155	6033
9410	114	9429
4947	12	2897
9443	15	9444
9445	17	8072
5366	20	9446
1572	163	9447
7827	58	9452
9457	40	9458
6231	24	5973
9459	22	2195
9460	89	6628
9463	81	9463
25	24	336
8264	145	9467
930	111	9469
9471	6	5157
3918	3	4900
9485	15	7436
6486	8	4625
9494	181	5512
9498	8	9499
9500	77	9501
3143	155	9000
4121	27	4237
8032	47	2928
9511	145	3798
9512	21	5779
8562	7	180
8687	15	8688
9516	131	1412
4379	12	3225
2594	6	8377
9528	143	9529
4121	27	3097
2596	3	9374
7435	64	4518
8	121	6684
4187	183	5255
4924	66	4871
9560	145	9561
4554	58	4553
8764	61	6923
7223	8	9563
7114	83	9568
9571	20	7850
9574	163	9575
9260	121	9578
5440	8	6994
9580	45	6654
9547	59	93
8795	201	4355
9252	24	9596
9597	22	2406
9397	165	8026
7297	52	9599
9601	127	7457
9366	71	6397
6944	3	9180
9606	50	6427
9609	38	5932
9610	3	498
956	12	957
3915	58	9614
9157	216	9616
9626	176	9627
9628	40	8231
9629	146	9629
7389	170	3438
6039	170	9635
9636	47	9637
9641	207	8536
7226	66	9647
2928	191	9650
9651	149	1770
6932	170	6918
9657	88	9658
9661	71	9662
9664	39	1167
9670	17	6158
9672	15	9029
581	58	9680
4348	27	9219
7814	61	8351
3954	83	9687
9253	190	9688
7389	170	9689
9690	24	9691
4588	24	9694
9697	214	9698
58	38	7377
9703	15	9704
9706	146	9706
5974	38	5408
8336	84	1114
2566	20	9717
9719	77	9720
9726	88	9727
9731	17	9732
5411	170	9733
5858	40	6684
4072	107	9741
5567	183	9758
5379	3	8134
9772	15	8663
9774	66	8663
9776	66	9777
8496	35	9781
9785	58	9223
7814	146	7814
2415	8	7021
7531	6	9790
9795	183	9796
3984	173	5937
9800	191	9801
6795	124	3752
9804	6	8507
1213	8	5344
8978	144	9805
9814	56	9814
9815	66	5561
9818	146	9818
6570	77	6569
5526	229	7742
5307	20	9824
9029	94	3741
9828	21	9829
5203	160	9024
6212	58	6200
9837	88	9838
8317	170	6551
9841	76	4670
2526	124	8959
9845	8	5668
9847	170	1860
9849	58	5867
9675	6	9853
5495	6	6907
7892	58	9849
9859	94	9860
8254	38	7231
2416	15	405
7112	146	7112
9768	38	4530
8173	121	1681
5451	153	9328
4320	3	7331
2239	154	6303
9870	145	7377
8937	8	4661
8323	160	9024
7736	107	9877
4816	58	9880
9626	176	3534
3521	24	3522
6446	1	4361
4534	176	9889
9894	163	8949
3539	12	7545
9897	40	1628
5317	71	9333
9794	192	8623
4515	8	1918
5591	111	6132
7336	121	9914
2753	44	9915
7906	20	9916
9921	17	9922
9924	88	9320
51	52	9925
9829	17	9928
4536	121	7097
9931	56	9931
9933	8	9934
1903	21	2390
9941	22	2304
4328	39	8337
9946	56	9946
5849	31	9947
9736	1	9949
1865	146	1865
4045	12	9954
8044	3	2145
6741	22	7073
9962	170	9413
9965	58	2613
9969	17	9970
813	170	8256
8715	40	519
4692	45	7354
5147	170	1495
2274	56	2274
2697	194	9974
4943	8	4428
5403	3	6815
6769	144	6047
9979	56	9979
9984	2	9405
9987	30	9988
9990	15	9991
9996	107	7432
3055	84	9999
7226	175	10000
8994	58	10006
4681	86	3072
10018	3	6485
9436	81	9436
6829	170	3829
5831	20	8110
9579	22	8892
10036	20	10037
10039	214	10040
8308	146	8308
6762	176	9889
10041	81	10041
2801	40	3546
8378	21	1093
9666	58	821
3510	160	10051
1722	170	10052
6741	22	10053
5094	10	10054
8491	24	10055
8660	12	1895
8879	19	3849
9540	143	6117
8645	40	10059
10060	56	10060
10061	158	9968
8905	144	10062
2135	63	10065
7536	81	7536
4379	116	3225
10067	56	10067
1351	45	3367
5616	15	5617
10081	194	10082
6522	176	9889
6609	8	7193
8317	170	2913
10086	88	10087
3644	186	718
10075	111	10096
3623	76	7850
9610	8	498
10102	62	1763
6944	3	6320
3507	3	1644
7841	23	4273
3451	71	9537
10116	15	10117
8958	22	8783
9681	19	5565
9146	20	1545
4742	38	8352
10130	88	2895
2585	6	1602
4026	217	10141
8910	122	8357
5952	14	10146
10148	111	8784
5139	66	10150
10158	176	6523
4469	66	3677
204	183	5116
10171	24	1263
3336	20	8449
9198	124	10173
6124	38	8704
9838	152	8668
1630	83	4532
10191	20	1791
10196	62	6821
2408	8	3463
9250	88	10200
6866	38	4570
10207	58	7668
10212	15	10213
10215	165	10216
10217	24	6904
10218	121	2199
4588	8	768
10222	47	8560
3919	3	2312
10227	165	10228
10236	94	6425
10238	192	10239
10240	20	4879
5304	127	10241
10245	58	10246
2402	22	2558
8663	111	9772
10254	194	10255
10260	35	10261
9720	6	5
9661	71	730
7226	24	9647
10264	8	6241
4920	19	10267
8744	22	10269
10275	165	8765
4539	202	8979
8698	116	431
10283	58	10284
9563	8	10292
10294	66	7970
2359	22	7352
10235	140	10295
10298	144	10299
2051	160	10301
8244	22	8755
10306	8	7227
10308	24	4068
8076	101	5466
9282	8	10310
9242	155	7929
10311	176	8447
5217	8	9856
10319	24	8637
5980	146	5980
10321	58	2139
10322	99	10323
9458	121	7387
5525	50	1408
3253	8	10332
8381	38	10335
8711	163	3522
4933	3	1010
2234	153	9292
9548	3	3941
8511	3	668
10344	58	10072
10345	66	4582
1200	143	10349
7683	58	4308
10312	107	10364
3367	82	10369
8297	183	7502
10374	111	7240
5158	38	10378
9829	159	3831
10382	83	4960
5795	3	6763
5869	38	455
4032	38	10378
10392	8	7341
10393	20	9182
10395	67	10396
2254	146	2254
10397	6	5937
6304	176	9693
4970	66	10404
8890	47	9989
4925	224	6217
6763	38	10409
10412	19	4767
6554	194	9605
6141	22	8160
3936	58	9257
8290	77	9201
1318	8	5494
3644	183	10437
1153	38	455
9563	8	7223
5228	19	4767
2579	146	2579
4402	8	2408
1949	77	1371
5966	183	10458
10463	47	5309
3354	17	10465
9054	3	9289
5310	107	7432
6071	20	10473
3510	66	10051
6155	45	8881
104	8	10477
10478	58	10479
10482	58	10483
3326	40	2936
7233	196	7621
5592	146	5592
10488	102	2763
10490	38	10491
4739	59	3975
7498	224	10499
2801	170	765
2887	66	7982
7716	3	10502
1269	220	10504
8860	194	10450
9000	8	10098
10506	15	10507
10510	58	10511
767	8	1442
654	107	7405
1919	1	10522
10110	22	4976
1413	152	10518
8149	99	567
8079	170	8664
10532	58	217
7619	83	5591
4618	56	4618
3926	6	10548
4807	164	7878
7063	15	4095
9726	88	1392
10557	153	10558
9884	3	10561
2079	176	10563
8350	136	7927
9198	22	10305
9548	8	3940
9915	22	2690
10570	20	9921
2762	12	10571
10576	81	10576
1739	20	9246
4045	84	9954
6245	170	5788
4101	210	10580
5272	38	1558
5458	227	3524
741	15	10585
10586	22	9662
9584	17	9400
1306	149	10587
10588	24	9564
10591	6	10044
10593	194	10594
2247	3	4229
8257	81	8257
9354	84	3972
621	202	7216
6325	86	5264
10450	58	3575
8967	20	4955
8550	8	10018
10610	15	10611
5441	17	5907
10617	50	10618
4879	8	4853
8207	160	9596
10061	158	6318
10027	21	10622
7257	8	5840
9240	146	9240
7508	47	10631
3619	17	7561
2397	15	10633
2398	56	2398
6705	6	8344
4024	50	5468
4588	3	10357
4248	190	3722
7098	176	6567
10649	52	10650
5011	56	5011
9594	84	2163
2483	20	10655
8251	3	8195
10656	98	2179
5060	19	1102
8290	6	10659
6446	107	9267
6588	8	10092
8774	6	9102
5633	20	8051
3048	130	10667
10669	56	10669
10672	170	10673
10674	207	10675
10544	107	10678
1203	1	2725
10483	15	4591
10682	66	10683
10684	56	10684
10688	58	10689
6727	216	9616
987	101	6790
9106	24	9185
9614	58	9605
195	227	3868
885	162	3848
8349	94	9192
6245	170	10701
8774	6	5410
6588	8	3880
9371	39	10705
3187	58	10708
10712	56	10712
9075	77	1408
9422	8	6297
10714	46	3115
1135	66	1393
1139	58	7892
4036	145	7271
4593	24	9946
7681	39	10717
10719	24	5111
6321	3	9871
3638	47	4853
10724	3	6862
915	83	7676
6954	40	3271
10526	103	9967
10733	194	2309
1052	19	10737
10740	20	8740
10741	202	10742
10745	190	10746
10227	165	7610
4343	190	4343
10748	76	9246
10752	1	8204
6980	229	7742
1090	124	10758
10759	107	10760
7923	170	9830
5855	38	2865
7983	15	10762
7465	66	10763
6224	170	6225
10345	19	9312
10767	56	10767
5743	81	5743
8770	221	7378
2402	81	2402
3087	66	2697
10772	17	10773
7354	24	10775
7303	19	723
7480	116	10264
6929	39	10789
6965	3	4052
5636	21	1093
6994	3	10795
10253	19	10801
7277	56	7277
10155	17	10802
2353	66	10803
6611	3	5363
10810	124	10811
10812	54	10813
7257	8	6838
5639	215	6418
2412	45	10815
2955	146	2955
9939	82	10818
10823	20	10824
7153	1	8705
5069	19	4426
10828	22	8657
4629	8	10830
7854	3	7451
8454	223	9377
1026	19	10832
10621	111	6496
10838	56	10838
10839	131	5464
7409	111	7409
3462	3	2408
10843	229	8243
10845	81	10845
10846	58	10847
10851	58	9529
10698	194	10853
9034	15	10854
6702	88	2225
5411	170	10856
7217	58	10861
9112	17	8217
9129	170	6612
9602	135	9602
10867	58	6132
5681	27	4676
9031	44	10868
810	121	10870
5061	21	10279
10874	63	10875
9616	229	10877
10882	58	10883
9663	47	6921
8712	94	10885
10887	100	7817
10888	76	130
10889	62	10890
9736	1	10892
7282	71	9531
3605	77	1370
9552	3	9302
7546	56	7546
10904	58	10532
1400	121	3829
10905	46	1407
10906	64	10907
10908	44	5514
10909	109	8328
5147	40	1495
10910	20	9446
3878	111	3877
4218	44	5479
10900	88	9320
8993	144	5208
617	10	10054
10917	17	10918
7626	170	10704
10801	67	7598
8448	155	8700
6746	40	10922
9154	6	3328
9432	58	10924
10925	38	8327
4345	190	4710
6631	8	3297
6063	1	10929
